1.933835,5929.505859
1.946700,5858.785156
1.959564,5753.789551
1.972429,5638.201660
1.985294,5550.527832
1.998159,5441.880859
2.011024,5368.178711
2.023888,5287.904785
2.036753,5153.003906
2.049618,5047.561523
2.062483,4948.409668
2.075348,4881.881348
2.088212,4849.223633
2.101077,4791.071777
2.113942,4717.949707
2.126807,4637.491699
2.139672,4568.031250
2.152536,4514.158203
2.165401,4479.672363
2.178266,4462.287598
2.191131,4409.475098
2.203996,4336.649414
2.216860,4313.705078
2.229725,4290.298828
2.242590,4263.738281
2.255455,4201.526367
2.268320,4145.479492
2.281184,4093.482666
2.294049,4040.000244
2.306914,4020.406494
2.319779,4005.212891
2.332643,3982.393066
2.345508,3970.825928
2.358373,3925.880371
2.371238,3879.044922
2.384103,3834.682617
2.396967,3809.966309
2.409832,3791.057617
2.422697,3770.984131
2.435562,3743.669678
2.448427,3705.428711
2.461291,3674.666504
2.474156,3662.112305
2.487021,3605.530273
2.499886,3552.411621
2.512751,3537.292969
2.525615,3536.059082
2.538480,3498.394043
2.551345,3460.762451
2.564210,3435.391846
2.577075,3391.828125
2.589939,3360.991943
2.602804,3334.104004
2.615669,3284.994629
2.628534,3239.408691
2.641399,3223.109863
2.654263,3201.157715
2.667128,3172.077148
2.679993,3118.800781
2.692858,3068.113770
2.705723,3037.461914
2.718587,3022.827881
2.731452,3006.352051
2.744317,2993.135254
2.757182,2970.587891
2.770047,2934.681885
2.782911,2907.768066
2.795776,2892.975830
2.808641,2862.666504
2.821506,2862.423584
2.834371,2883.990723
2.847235,2903.556396
2.860100,2908.384277
2.872965,2895.842041
2.885830,2903.861572
2.898694,2916.557617
2.911559,2918.883789
2.924424,2938.588867
2.937289,2995.494629
2.950154,3025.716309
2.963018,2995.158691
2.975883,2988.676270
2.988748,2990.275146
3.001613,2997.285156
3.014478,3010.088867
3.027342,3007.781250
3.040207,3007.660156
3.053072,3015.478516
3.065937,3012.831543
3.078802,3027.367432
3.091666,3031.729492
3.104531,3028.677246
3.117396,3039.760742
3.130261,3056.975586
3.143126,3050.219727
3.155990,3034.730957
3.168855,3036.650146
3.181720,3038.402344
3.194585,3024.545166
3.207450,3011.664062
3.220314,3016.764648
3.233179,3028.375488
3.246044,3048.796143
3.258909,3036.348389
3.271774,3031.237549
3.284638,3029.631348
3.297503,3035.007812
3.310368,3030.111816
3.323233,3024.301270
3.336098,3035.789551
3.348962,3033.745605
3.361827,3019.890625
3.374692,2994.058105
3.387557,2986.619141
3.400422,2972.690918
3.413286,2962.323242
3.426151,2974.210205
3.439016,2993.661621
3.451881,2982.256836
3.464745,2979.171875
3.477610,2972.172852
3.490475,2984.652832
3.503340,2978.973145
3.516205,2974.814697
3.529069,2982.129883
3.541934,2978.682373
3.554799,2964.929199
3.567664,2959.072754
3.580529,2978.007812
3.593393,3001.777344
3.606258,2997.243896
3.619123,2983.150391
3.631988,2964.536621
3.644853,2969.943848
3.657717,2966.606201
3.670582,2966.513184
3.683447,2985.426758
3.696312,2996.821777
3.709177,3005.434082
3.722041,3013.650635
3.734906,3027.336670
3.747771,3028.584473
3.760636,3036.628174
3.773501,3040.166260
3.786365,3060.481934
3.799230,3069.532715
3.812095,3067.527832
3.824960,3063.741699
3.837825,3075.859375
3.850689,3106.203125
3.863554,3116.375977
3.876419,3115.688721
3.889284,3125.271484
3.902149,3137.849121
3.915013,3152.409668
3.927878,3141.916260
3.940743,3133.014648
3.953608,3150.164062
3.966473,3184.589355
3.979337,3211.019775
3.992202,3219.108154
4.005067,3234.800293
4.017932,3254.177246
4.030796,3275.526611
4.043661,3302.075195
4.056526,3299.891113
4.069391,3289.221436
4.082256,3278.758301
4.095120,3290.580566
4.107985,3318.512939
4.120850,3320.159180
4.133715,3328.312256
4.146580,3356.138428
4.159444,3400.151367
4.172309,3432.246582
4.185174,3440.628906
4.198039,3432.998535
4.210904,3445.672363
4.223768,3463.706787
4.236633,3490.452148
4.249498,3498.925049
4.262363,3476.418945
4.275228,3472.375000
4.288092,3499.482666
4.300957,3512.655029
4.313822,3526.534424
4.326687,3544.802246
4.339552,3541.828369
4.352416,3552.484375
4.365281,3556.543457
4.378146,3552.058350
4.391011,3563.759033
4.403876,3583.800293
4.416740,3559.739258
4.429605,3562.684814
4.442470,3588.625977
4.455335,3588.954102
4.468200,3563.235840
4.481064,3540.872803
4.493929,3540.144775
4.506794,3538.827881
4.519659,3549.870605
4.532524,3548.910645
4.545388,3547.129395
4.558253,3534.768799
4.571118,3524.779785
4.583983,3521.270020
4.596847,3521.160645
4.609712,3540.348633
4.622577,3545.583496
4.635442,3540.623535
4.648307,3537.822510
4.661171,3517.986328
4.674036,3511.978027
4.686901,3507.514648
4.699766,3507.505371
4.712631,3502.029297
4.725495,3485.279053
4.738360,3480.460938
4.751225,3474.991455
4.764090,3489.424072
4.776955,3502.635498
4.789819,3506.579102
4.802684,3490.858887
4.815549,3499.325928
4.828414,3526.016602
4.841279,3532.244385
4.854143,3531.896240
4.867008,3535.273926
4.879873,3556.114990
4.892738,3565.171387
4.905603,3558.710449
4.918467,3542.848389
4.931332,3530.415527
4.944197,3534.165039
4.957062,3555.206055
4.969927,3593.212891
4.982791,3612.867188
4.995656,3620.152344
5.008521,3614.424561
5.021386,3621.036133
5.034251,3621.862793
5.047115,3633.689941
5.059980,3648.799316
5.072845,3652.649902
5.085710,3659.578613
5.098575,3649.998535
5.111439,3628.048340
5.124304,3628.474609
5.137169,3621.514893
5.150034,3585.385742
5.162898,3571.876709
5.175763,3568.903809
5.188628,3567.133545
5.201493,3541.634766
5.214358,3524.212158
5.227222,3521.250488
5.240087,3507.672852
5.252952,3464.644775
5.265817,3435.501465
5.278682,3406.495605
5.291546,3384.846680
5.304411,3353.715820
5.317276,3315.718994
5.330141,3257.280273
5.343006,3241.854980
5.355870,3203.834961
5.368735,3153.428711
5.381600,3113.807861
5.394465,3078.626465
5.407330,3031.222656
5.420194,2986.116699
5.433059,2922.249512
5.445924,2863.635986
5.458789,2815.115479
5.471654,2775.191162
5.484518,2745.372070
5.497383,2703.345703
5.510248,2661.573486
5.523113,2621.749512
5.535978,2573.239014
5.548842,2544.320312
5.561707,2529.186523
5.574572,2500.854980
5.587437,2479.022949
5.600302,2459.784668
5.613166,2420.795410
5.626031,2379.816650
5.638896,2356.142822
5.651761,2336.148926
5.664626,2314.755371
5.677490,2298.085449
5.690355,2280.847412
5.703220,2242.067871
5.716085,2224.891113
5.728949,2232.034180
5.741814,2202.172363
5.754679,2170.491211
5.767544,2163.341309
5.780409,2181.327881
5.793273,2200.619385
5.806138,2194.540283
5.819003,2179.533203
5.831868,2154.610596
5.844733,2139.404297
5.857597,2121.960449
5.870462,2116.616699
5.883327,2117.298340
5.896192,2111.051514
5.909057,2102.243652
5.921921,2086.485352
5.934786,2091.590820
5.947651,2103.777832
5.960516,2107.134033
5.973381,2111.032227
5.986245,2117.828369
5.999110,2099.903320
6.011975,2088.539307
6.024840,2095.378418
6.037705,2108.499023
6.050569,2110.565918
6.063434,2110.246582
6.076299,2119.517822
6.089164,2123.849609
6.102029,2131.867676
6.114893,2137.754395
6.127758,2135.987305
6.140623,2120.439941
6.153488,2119.058105
6.166353,2120.988770
6.179217,2128.765381
6.192082,2128.484375
6.204947,2128.640137
6.217812,2126.150391
6.230677,2125.265137
6.243541,2137.639404
6.256406,2135.055908
6.269271,2132.604492
6.282136,2126.124512
6.295000,2113.283203
6.307865,2110.432861
6.320730,2107.977051
6.333595,2112.759521
6.346460,2122.806152
6.359324,2118.534180
6.372189,2115.703125
6.385054,2124.954102
6.397919,2134.519775
6.410784,2121.318604
6.423648,2118.090820
6.436513,2111.053223
6.449378,2114.713379
6.462243,2116.374512
6.475108,2108.085693
6.487972,2102.097656
6.500837,2108.236328
6.513702,2109.225342
6.526567,2107.618164
6.539432,2107.442383
6.552296,2100.721924
6.565161,2088.996826
6.578026,2081.996094
6.590891,2099.413574
6.603756,2098.275391
6.616620,2081.906006
6.629485,2068.119629
6.642350,2064.164307
6.655215,2056.515381
6.668080,2056.373535
6.680944,2051.800293
6.693809,2048.514404
6.706674,2047.470459
6.719539,2043.692139
6.732404,2036.362305
6.745268,2026.025879
6.758133,2021.065918
6.770998,1998.643066
6.783863,1991.041992
6.796727,1996.184204
6.809592,1997.122070
6.822457,1988.606934
6.835322,1974.920288
6.848187,1967.221680
6.861051,1953.526855
6.873916,1948.238281
6.886781,1949.551880
6.899646,1942.380371
6.912511,1934.156006
6.925375,1926.424316
6.938240,1911.781372
6.951105,1900.837402
6.963970,1908.755493
6.976835,1913.835327
6.989699,1900.022949
7.002564,1892.619629
7.015429,1879.186157
7.028294,1861.150269
7.041159,1842.329468
7.054023,1841.075928
7.066888,1844.457886
7.079753,1857.388184
7.092618,1842.656982
7.105483,1834.315918
7.118347,1831.060303
7.131212,1829.659424
7.144077,1830.732178
7.156942,1834.630127
7.169807,1825.987061
7.182671,1813.258423
7.195536,1793.465942
7.208401,1789.143433
7.221266,1786.586914
7.234131,1794.409668
7.246995,1807.519653
7.259860,1807.727783
7.272725,1794.868896
7.285590,1794.194580
7.298455,1782.206299
7.311319,1760.125000
7.324184,1752.718018
7.337049,1773.162720
7.349914,1793.437500
7.362778,1780.435791
7.375643,1761.064697
7.388508,1761.751953
7.401373,1772.326660
7.414238,1786.032471
7.427102,1784.545654
7.439967,1762.000854
7.452832,1754.385498
7.465697,1757.295898
7.478562,1765.132812
7.491426,1766.444336
7.504291,1777.625244
7.517156,1784.298584
7.530021,1779.709229
7.542886,1778.040527
7.555750,1764.346680
7.568615,1765.401978
7.581480,1779.749512
7.594345,1788.355835
7.607210,1794.883789
7.620074,1800.832275
7.632939,1801.457764
7.645804,1816.752075
7.658669,1824.694702
7.671534,1819.157959
7.684398,1818.600586
7.697263,1809.681885
7.710128,1804.829590
7.722993,1815.147461
7.735858,1829.264404
7.748722,1836.455688
7.761587,1829.744507
7.774452,1834.758057
7.787317,1837.539429
7.800182,1839.327393
7.813046,1841.554932
7.825911,1848.569824
7.838776,1848.781250
7.851641,1853.092773
7.864506,1858.945801
7.877370,1852.957275
7.890235,1861.352905
7.903100,1868.059082
7.915965,1858.518555
7.928829,1856.630371
7.941694,1860.850342
7.954559,1865.648926
7.967424,1864.097900
7.980289,1874.414917
7.993153,1883.445312
8.006018,1887.725342
8.018883,1889.310303
8.031748,1886.045166
8.044613,1896.177002
8.057477,1906.863281
8.070342,1910.266357
8.083207,1902.260864
8.096072,1899.477417
8.108937,1904.620605
8.121801,1906.711182
8.134666,1895.895020
8.147531,1899.489502
8.160396,1894.344604
8.173261,1899.873291
8.186125,1904.946167
8.198990,1899.381592
8.211855,1894.333740
8.224720,1881.780762
8.237585,1880.843384
8.250449,1889.750977
8.263314,1893.544678
8.276179,1888.144897
8.289044,1878.731689
8.301909,1882.119019
8.314773,1873.092285
8.327638,1859.492676
8.340503,1860.636963
8.353368,1856.388916
8.366233,1854.557129
8.379097,1855.332275
8.391962,1865.730713
8.404827,1881.884521
8.417692,1882.582397
8.430557,1870.544312
8.443421,1857.043701
8.456286,1856.099365
8.469151,1858.239990
8.482016,1852.649170
8.494880,1847.077881
8.507745,1846.372314
8.520610,1840.708374
8.533475,1830.707764
8.546340,1822.574097
8.559204,1822.927246
8.572069,1824.860596
8.584934,1825.841309
8.597799,1827.083984
8.610664,1819.452881
8.623528,1821.384277
8.636393,1828.585449
8.649258,1823.937988
8.662123,1819.260010
8.674988,1823.654785
8.687852,1819.394165
8.700717,1808.185791
8.713582,1804.760742
8.726447,1794.465088
8.739312,1794.120483
8.752176,1784.823608
8.765041,1775.310303
8.777906,1775.182251
8.790771,1785.653442
8.803636,1768.044434
8.816500,1758.870361
8.829365,1778.543335
8.842230,1782.919189
8.855095,1781.377930
8.867960,1768.031006
8.880824,1753.163574
8.893689,1744.987793
8.906554,1747.947021
8.919419,1760.244873
8.932284,1758.596924
8.945148,1749.836060
8.958013,1752.335083
8.970878,1747.647461
8.983743,1734.011963
8.996608,1716.831055
9.009472,1717.114746
9.022337,1718.884033
9.035202,1728.174194
9.048067,1727.227051
9.060931,1712.474365
9.073796,1715.468994
9.086661,1716.465332
9.099526,1716.066162
9.112391,1718.124268
9.125255,1712.125000
9.138120,1697.079346
9.150985,1692.113281
9.163850,1707.915283
9.176715,1701.313477
9.189579,1701.108643
9.202444,1693.650879
9.215309,1689.974609
9.228174,1668.123291
9.241039,1665.574219
9.253903,1663.877197
9.266768,1661.562012
9.279633,1662.147949
9.292498,1645.172241
9.305363,1627.619995
9.318227,1622.817383
9.331092,1628.064453
9.343957,1626.109863
9.356822,1622.793701
9.369687,1625.839355
9.382551,1625.657471
9.395416,1613.984863
9.408281,1606.260498
9.421146,1608.594604
9.434011,1616.274170
9.446875,1611.327515
9.459740,1599.593506
9.472605,1601.927979
9.485470,1600.529053
9.498335,1586.169678
9.511199,1584.876221
9.524064,1572.968262
9.536929,1565.784912
9.549794,1565.986450
9.562659,1579.083496
9.575523,1584.336548
9.588388,1573.954590
9.601253,1558.295898
9.614118,1542.409668
9.626982,1549.769775
9.639847,1564.136963
9.652712,1565.078125
9.665577,1565.437134
9.678442,1557.890869
9.691306,1552.784912
9.704171,1544.494019
9.717036,1534.154053
9.729901,1535.345703
9.742766,1531.019531
9.755630,1527.042236
9.768495,1535.008057
9.781360,1535.306396
9.794225,1528.554321
9.807090,1507.010254
9.819954,1498.454834
9.832819,1493.668091
9.845684,1486.136719
9.858549,1489.384033
9.871414,1502.083252
9.884278,1517.379395
9.897143,1521.323486
9.910008,1514.483643
9.922873,1513.689819
9.935738,1502.442627
9.948602,1501.888428
9.961467,1500.340332
9.974332,1489.587646
9.987197,1488.370605
10.000062,1492.712646
10.012926,1485.965210
10.025791,1490.137695
10.038656,1479.186157
10.051521,1479.159668
10.064386,1491.678589
10.077250,1491.534668
10.090115,1477.237793
10.102980,1475.168457
10.115845,1474.792236
10.128710,1478.053467
10.141574,1470.674805
10.154439,1453.503784
10.167304,1470.344727
10.180169,1477.096436
10.193033,1466.679688
10.205898,1453.308716
10.218763,1459.170898
10.231628,1461.304443
10.244493,1476.719482
10.257357,1474.230225
10.270222,1472.857178
10.283087,1473.077759
10.295952,1469.753174
10.308817,1468.370972
10.321681,1472.082275
10.334546,1469.314697
10.347411,1452.672852
10.360276,1452.696289
10.373141,1446.775024
10.386005,1451.596191
10.398870,1467.519775
10.411735,1464.819824
10.424600,1465.214844
10.437465,1463.579712
10.450329,1448.691528
10.463194,1435.411377
10.476059,1432.618286
10.488924,1444.530273
10.501789,1448.729614
10.514653,1439.464966
10.527518,1431.956299
10.540383,1427.370728
10.553248,1419.877686
10.566113,1433.123535
10.578977,1443.543701
10.591842,1431.236816
10.604707,1419.814941
10.617572,1418.184082
10.630437,1410.083008
10.643301,1397.320312
10.656166,1404.177979
10.669031,1416.682129
10.681896,1424.286255
10.694761,1420.314941
10.707625,1424.842285
10.720490,1415.241577
10.733355,1397.316895
10.746220,1400.092041
10.759084,1406.191528
10.771949,1412.103882
10.784814,1407.646973
10.797679,1408.719727
10.810544,1416.387695
10.823408,1418.897949
10.836273,1419.845093
10.849138,1428.137939
10.862003,1412.136475
10.874868,1403.330566
10.887732,1411.281250
10.900597,1414.446289
10.913462,1417.705811
10.926327,1415.156372
10.939192,1408.688965
10.952056,1389.426392
10.964921,1384.777832
10.977786,1395.906982
10.990651,1396.838867
11.003516,1395.691528
11.016380,1399.696777
11.029245,1385.488281
11.042110,1377.949463
11.054975,1388.379150
11.067840,1391.057373
11.080704,1391.385498
11.093569,1385.858398
11.106434,1378.871704
11.119299,1371.891846
11.132164,1368.484253
11.145028,1362.232056
11.157893,1386.209229
11.170758,1384.223633
11.183623,1380.802246
11.196488,1389.052979
11.209352,1389.238770
11.222217,1387.064941
11.235082,1376.251099
11.247947,1372.915039
11.260812,1366.145996
11.273676,1364.669434
11.286541,1357.833008
11.299406,1365.633301
11.312271,1367.593262
11.325135,1364.925293
11.338000,1363.676636
11.350865,1356.361572
11.363730,1351.111816
11.376595,1350.081543
11.389459,1354.054199
11.402324,1364.930908
11.415189,1362.202881
11.428054,1363.736084
11.440919,1365.596924
11.453783,1366.416138
11.466648,1369.290649
11.479513,1359.636963
11.492378,1363.190918
11.505243,1366.728882
11.518107,1360.800293
11.530972,1363.008057
11.543837,1375.304443
11.556702,1383.181152
11.569567,1369.303833
11.582431,1362.651367
11.595296,1359.726807
11.608161,1353.161865
11.621026,1350.257568
11.633891,1357.060547
11.646755,1354.176880
11.659620,1365.241943
11.672485,1366.730713
11.685350,1356.918701
11.698215,1341.152344
11.711079,1339.537842
11.723944,1342.191650
11.736809,1333.806641
11.749674,1352.796143
11.762539,1362.596069
11.775403,1380.486084
11.788268,1377.448853
11.801133,1367.028931
11.813998,1350.221191
11.826863,1354.663086
11.839727,1358.117432
11.852592,1368.600586
11.865457,1373.543701
11.878322,1374.189819
11.891186,1365.992676
11.904051,1357.330078
11.916916,1361.087646
11.929781,1369.298096
11.942646,1375.208862
11.955510,1363.855591
11.968375,1361.542114
11.981240,1372.041992
11.994105,1371.760132
12.006970,1359.756836
12.019834,1360.721436
12.032699,1368.510498
12.045564,1373.853271
12.058429,1378.375244
12.071294,1365.932861
12.084158,1349.930664
12.097023,1372.993652
12.109888,1383.116943
12.122753,1388.179077
12.135618,1387.388184
12.148482,1386.378662
12.161347,1388.671631
12.174212,1394.850952
12.187077,1386.773682
12.199942,1391.393921
12.212806,1394.184082
12.225671,1391.944580
12.238536,1383.734131
12.251401,1379.692871
12.264266,1376.269043
12.277130,1377.141724
12.289995,1377.156372
12.302860,1387.132812
12.315725,1389.304688
12.328590,1395.621826
12.341454,1400.198364
12.354319,1396.778687
12.367184,1396.163574
12.380049,1394.394531
12.392914,1373.226074
12.405778,1386.369141
12.418643,1392.428345
12.431508,1387.054321
12.444373,1402.205078
12.457237,1405.029541
12.470102,1401.376709
12.482967,1399.314209
12.495832,1401.774658
12.508697,1403.312500
12.521561,1399.174316
12.534426,1392.564453
12.547291,1392.858398
12.560156,1396.476318
12.573021,1401.796875
12.585885,1407.762085
12.598750,1393.239380
12.611615,1381.844849
12.624480,1381.772095
12.637345,1395.738403
12.650209,1397.173218
12.663074,1399.768677
12.675939,1399.852051
12.688804,1392.715820
12.701669,1389.457275
12.714533,1381.806641
12.727398,1393.112061
12.740263,1401.573608
12.753128,1390.375732
12.765993,1389.464478
12.778857,1392.677246
12.791722,1382.007080
12.804587,1378.202026
12.817452,1376.153564
12.830317,1364.316162
12.843181,1375.336914
12.856046,1372.410156
12.868911,1385.018188
12.881776,1383.903320
12.894641,1375.838623
12.907505,1378.333130
12.920370,1369.947266
12.933235,1360.702759
12.946100,1358.455444
12.958964,1360.583862
12.971829,1355.428101
12.984694,1372.307129
12.997559,1364.141602
13.010424,1352.140503
13.023288,1346.099609
13.036153,1357.445312
13.049018,1372.533203
13.061883,1365.955811
13.074748,1356.431885
13.087612,1360.891846
13.100477,1351.745361
13.113342,1356.391357
13.126207,1355.245239
13.139072,1334.210449
13.151936,1318.135254
13.164801,1319.153687
13.177666,1329.115967
13.190531,1318.588623
13.203396,1316.800293
13.216260,1325.760986
13.229125,1344.120850
13.241990,1338.865967
13.254855,1328.896484
13.267720,1337.342041
13.280584,1331.101929
13.293449,1327.147949
13.306314,1325.106689
13.319179,1318.550293
13.332044,1321.869873
13.344908,1326.927246
13.357773,1319.302612
13.370638,1304.979248
13.383503,1303.421021
13.396368,1313.634766
13.409232,1313.808838
13.422097,1319.774170
13.434962,1326.316772
13.447827,1317.677734
13.460692,1306.943604
13.473556,1307.305786
13.486421,1319.430908
13.499286,1317.566284
13.512151,1301.989624
13.525015,1293.128662
13.537880,1294.076294
13.550745,1279.849121
13.563610,1279.551392
13.576475,1277.027344
13.589339,1278.185303
13.602204,1276.611328
13.615069,1272.951050
13.627934,1270.511719
13.640799,1272.689697
13.653663,1287.429199
13.666528,1282.682617
13.679393,1287.763794
13.692258,1287.560059
13.705123,1274.529053
13.717987,1278.409180
13.730852,1278.576904
13.743717,1269.856445
13.756582,1271.387207
13.769447,1265.383179
13.782311,1262.154419
13.795176,1255.341187
13.808041,1269.648682
13.820906,1286.626831
13.833771,1284.765625
13.846635,1282.551636
13.859500,1291.307373
13.872365,1285.661499
13.885230,1291.363281
13.898095,1282.966064
13.910959,1279.203125
13.923824,1266.188110
13.936689,1252.567383
13.949554,1253.634277
13.962419,1274.844238
13.975283,1281.380371
13.988148,1258.375732
14.001013,1260.198975
14.013878,1267.721313
14.026743,1262.089355
14.039607,1262.239746
14.052472,1255.556763
14.065337,1260.077393
14.078202,1259.925781
14.091066,1263.340332
14.103931,1265.571777
14.116796,1271.451172
14.129661,1285.837524
14.142526,1288.645752
14.155390,1281.298218
14.168255,1267.027344
14.181120,1267.903809
14.193985,1261.947021
14.206850,1263.491699
14.219714,1272.400513
14.232579,1267.595947
14.245444,1272.462402
14.258309,1273.919189
14.271174,1271.723999
14.284038,1268.060059
14.296903,1266.914429
14.309768,1274.830566
14.322633,1273.367432
14.335498,1263.993408
14.348362,1262.766235
14.361227,1261.963623
14.374092,1267.932129
14.386957,1268.954834
14.399822,1262.356934
14.412686,1258.799561
14.425551,1254.248047
14.438416,1256.333984
14.451281,1262.102295
14.464146,1267.945068
14.477010,1271.280029
14.489875,1259.496094
14.502740,1243.659912
14.515605,1242.955078
14.528470,1243.084229
14.541334,1252.416016
14.554199,1249.560425
14.567064,1260.443848
14.579929,1251.821411
14.592794,1254.658203
14.605658,1261.309204
14.618523,1263.975586
14.631388,1265.266602
14.644253,1259.504883
14.657117,1259.914795
14.669982,1252.528564
14.682847,1240.630127
14.695712,1233.779785
14.708577,1233.841064
14.721441,1236.145752
14.734306,1248.790039
14.747171,1255.995117
14.760036,1255.491577
14.772901,1264.748535
14.785765,1273.803833
14.798630,1264.949707
14.811495,1273.061523
14.824360,1278.912720
14.837225,1276.180542
14.850089,1275.844971
14.862954,1268.566162
14.875819,1265.543213
14.888684,1263.632446
14.901549,1264.596069
14.914413,1242.191040
14.927278,1238.962402
14.940143,1259.026733
14.953008,1268.532349
14.965873,1268.465210
14.978737,1267.885864
14.991602,1275.771240
15.004467,1270.181274
15.017332,1263.023438
15.030197,1259.828125
15.043061,1262.281860
15.055926,1258.334106
15.068791,1266.727051
15.081656,1268.765381
15.094521,1262.261719
15.107385,1255.608521
15.120250,1255.281738
15.133115,1262.536621
15.145980,1261.802979
15.158845,1273.274658
15.171709,1266.648071
15.184574,1258.939453
15.197439,1263.072998
15.210304,1255.636475
15.223168,1257.425903
15.236033,1245.095215
15.248898,1236.271729
15.261763,1253.653320
15.274628,1262.541016
15.287492,1263.885010
15.300357,1257.801514
15.313222,1258.291870
15.326087,1263.202271
15.338952,1266.808960
15.351816,1268.872803
15.364681,1271.936035
15.377546,1272.722900
15.390411,1266.497070
15.403276,1262.762207
15.416140,1265.766235
15.429005,1265.057495
15.441870,1252.286743
15.454735,1255.935791
15.467600,1265.179199
15.480464,1264.559326
15.493329,1254.435791
15.506194,1248.853271
15.519059,1263.389404
15.531924,1266.996704
15.544788,1275.437988
15.557653,1259.125977
15.570518,1268.927002
15.583383,1266.588867
15.596248,1255.208984
15.609112,1255.472412
15.621977,1247.625977
15.634842,1249.772217
15.647707,1267.709961
15.660572,1271.513428
15.673436,1267.005127
15.686301,1263.291016
15.699166,1254.642822
15.712031,1253.913330
15.724896,1252.966797
15.737760,1246.344360
15.750625,1246.425049
15.763490,1253.518921
15.776355,1256.711182
15.789219,1262.504639
15.802084,1266.150635
15.814949,1259.338257
15.827814,1242.546143
15.840679,1231.514404
15.853543,1238.930298
15.866408,1257.641602
15.879273,1265.952026
15.892138,1260.044189
15.905003,1263.179565
15.917867,1260.338623
15.930732,1256.563599
15.943597,1252.206299
15.956462,1262.994263
15.969327,1255.705444
15.982191,1255.336792
15.995056,1265.066406
16.007921,1273.564453
16.020786,1268.983643
16.033651,1260.712402
16.046515,1274.552002
16.059380,1272.257080
16.072245,1262.072388
16.085110,1252.100464
16.097975,1237.096436
16.110839,1231.444092
16.123704,1247.408691
16.136569,1250.462891
16.149434,1255.261963
16.162299,1261.585815
16.175163,1262.866699
16.188028,1258.292725
16.200893,1263.091553
16.213758,1256.599854
16.226623,1256.798218
16.239487,1259.349365
16.252352,1261.996094
16.265217,1268.873291
16.278082,1259.853760
16.290947,1269.713623
16.303811,1255.333618
16.316676,1256.335938
16.329541,1261.066284
16.342406,1269.012451
16.355270,1278.851562
16.368135,1259.159912
16.381000,1265.811401
16.393865,1257.786621
16.406730,1255.252197
16.419594,1260.756348
16.432459,1256.944092
16.445324,1259.745850
16.458189,1265.191162
16.471054,1263.834961
16.483918,1247.129150
16.496783,1245.214966
16.509648,1248.205933
16.522513,1251.966064
16.535378,1249.740723
16.548242,1256.148193
